"floor","room","axis","ordinat","timestamp"
"Level 1","154",362.53513838893815,251.97036046701803,19/05/21 13:34:32
"Level 1","154",362.16754505791283,252.17524667644813,19/05/21 13:34:32
"Level 1","154",361.97041255610446,252.28512280216108,19/05/21 13:34:32
"Level 1","154",361.7103556141264,252.430071245402,19/05/21 13:34:32
"Level 1","154",361.7103556141264,252.430071245402,19/05/21 13:34:32
"Level 1","154",361.29479455748424,252.66169331929729,19/05/21 13:34:33
"Level 1","154",361.06459561177184,252.78999975312257,19/05/21 13:34:33
"Level 1","154",361.06459561177184,252.78999975312257,19/05/21 13:34:33
"Level 1","154",360.84527301583074,252.9122440147347,19/05/21 13:34:33
"Level 1","154",360.42758401794407,253.14505214337768,19/05/21 13:34:33
"Level 1","154",360.42758401794407,253.14505214337768,19/05/21 13:34:33
"Level 1","154",359.9702205355926,253.39997371654482,19/05/21 13:34:33
"Level 1","154",359.7908792802029,253.49993350065932,19/05/21 13:34:33
"Level 1","154",359.59069203132793,253.6115122566825,19/05/21 13:34:33
"Level 1","154",359.4366515680058,253.6973700891434,19/05/21 13:34:33
"Level 1","154",359.4366515680058,253.6973700891434,19/05/21 13:34:34
"Level 1","154",359.0843351456421,253.89374137829793,19/05/21 13:34:34
"Level 1","154",358.8267472365541,254.03731365187767,19/05/21 13:34:34
"Level 1","154",358.8267472365541,254.03731365187767,19/05/21 13:34:34
